Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
J2-2,-6.7032043575832E-06,-0.150327553853642,0.093145214261594,0,0,0,1.5781557465293,0.0216386429125456,2.5182054990909E-07,6.27494918983262E-08,0.00156668023981993,-0.00115241456287562,0.0217352520013503,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-2.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-2.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J2_ASM_5_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/J2-PART1_2_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J2_ASM_5_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/J2-PART2_2_1_1_1_1_1.stp-1,J2-2,A2-2,J2-2,revolute,0,0,0,-1.5708,0,3.1416,J2-1,0,0,1,0,0,0,0,,,,,,,,
J2-3,0.118192894117379,-1.07802128042067E-05,0.011324570349132,0,0,0,0.999485676814903,0.000776221365472547,7.91620848635133E-08,-0.000541048370891939,0.00939462465764178,-6.69640335608495E-08,0.00941327068760553,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-3.STL,0.196078431372549,0.356862745098039,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-3.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J3_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J3-PART1_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J3_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J3-PART2_1_2_1_1_1_1.stp-1,J2-3,A2-3,J2-3,revolute,0,-0.28,0,0,0,0,J2-2,0,0,1,0,0,0,0,,,,,,,,
J2-4,-0.0226616141346503,-1.65092750268325E-05,0.0204571685633189,0,0,0,0.441710147759153,0.000455414847457891,9.41023790918081E-09,-0.000213281771177896,0.000641226696343654,-3.1581310224256E-08,0.000482761332298776,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-4.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-4.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J4_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/J4-PART1_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J4_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/J4-PART2_1_1_1_1_1_1.stp-1,J2-4,A2-4,J2-4,revolute,0.225,0,0.1175,3.1416,0,3.1416,J2-3,0,0,1,0,0,0,0,,,,,,,,
J2-5,-0.0015451554949848,-2.36876496018112E-06,-0.00760521858954194,0,0,0,0.585231256875491,0.000406705094559855,-6.81340093949693E-09,0.000120917905797931,0.000669255857370036,9.10155926145847E-09,0.000644869455058603,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-5.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-5.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J5_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J5-PART1_1_2_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J5_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J5-PART2_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J5_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J5-PART3_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J5_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J5-PART4_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J5_ASM_3_ASM_2_ASM_1_ASM_1_1_AS_ASM.stp-1/J5-PART5_1_1_1_1_1_1.stp-1,J2-5,A2-5,J2-5,revolute,-0.12,0,0,1.5708,0,-1.5708,J2-4,0,0,-1,0,0,0,0,,,,,,,,
J2-6,8.60696284997187E-05,-0.00934454248938732,0.0193770950289189,0,0,0,0.328138288054906,0.000135002943634942,-6.96146015988442E-07,-2.17465458696758E-07,0.000308010129624571,1.26140324591114E-06,0.000363891832848913,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-6.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-6.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/J6-PART1_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/J6-PART3_1_1_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/DUOJI_1_ASM.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010760_9_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010754_8_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/5-19000_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/5-19000_1_1.stp-2;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010756_4_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010757_4_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010758_2_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010758_2_1.stp-2;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3201005225_2_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3201005225_2_1.stp-2;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3201005225_2_1.stp-3;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3201005225_2_1.stp-4;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/XIANGJI_1.stp-1,J2-6,A2-6,J2-6,revolute,-0.087743,0,0,-1.5708,0,1.5708,J2-5,0,0,1,0,0,0,0,,,,,,,,
J2-7,0.0239999788852685,0.00419456849977196,0.0134416427879271,0,0,0,0.0552137973963913,2.23596085035428E-05,3.08591653859401E-12,3.87486904484828E-12,1.18268171100534E-05,-3.78191871704722E-06,2.9025957540763E-05,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-7.STL,0.2,0.4,0.694117647058824,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-7.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/_500_1_1.stp-2;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/_500_1_1.stp-3;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010755_7_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010759_4_1.stp-1,J2-7,A2-7,J2-7,prismatic,0.0625,0.023995,0.11568,1.5708,0,-1.5708,J2-6,0,0,-1,0,0,0,0,,,,,,,,
J2-8,0.0240000210937655,-0.00419456849353317,0.0134416427781316,0,0,0,0.0552137973288004,2.23596084937355E-05,3.09535816225964E-12,-3.86483101252468E-12,1.18268170839281E-05,3.78191872161716E-06,2.90259575140921E-05,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-8.STL,0.2,0.4,0.694117647058824,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J2-8.STL,,x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/_500_1_1.stp-1;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/_500_1_1.stp-4;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010755_7_1.stp-2;x-trainer_asm-0226.stp-1/NOVA2_CONGSHOU_ASM.stp-1/J6_ASM_3_ASM_1_ASM_1_ASM_1_1_AS_ASM.stp-1/JIAZHUA-0226_ASM.stp-1/000-0001_ASM_14_ASM_1_ASM.stp-1/3202010759_4_1.stp-2,J2-8,A2-7,J2-8,prismatic,-0.0625,0.023995,0.11568,-1.5708,0,-1.5708,J2-6,0,0,1,0,0,0,0,,,,,,,,
J3-1,4.70863755704376E-05,-2.0548096247297E-06,-0.021564490915233,0,0,0,0.130770244382924,7.09267825261374E-05,-3.98343814238418E-09,6.147798543074E-08,6.47575507591868E-05,9.7345613377512E-10,0.000102621230335795,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-1.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-1.STL,,x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J1_LEFT_ASM.stp-1/J1-PART_01.stp-1;x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J1_LEFT_ASM.stp-1/J1-PART_03.stp-1;x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J1_LEFT_ASM.stp-1/J1-PART_02.stp-1,J3-1,A3-1,J3-1,revolute,0.2,-0.575,0.15855,0,0,3.1416,base_link,0,0,1,0,0,0,0,,,,,,,,
J3-2,0.000426929672285969,-0.139496695589244,-0.000274679635037911,0,0,0,0.0832278336056144,0.000395173663981576,5.18521741136913E-07,-7.17018255832258E-09,1.61756946137875E-05,-4.04171732925004E-07,0.000394678523445805,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-2.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-2.STL,,x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J2.stp-1,J3-2,A3-2,J3-2,revolute,0,0,0,-1.5708,0,0,J3-1,0,0,1,0,0,0,0,,,,,,,,
J3-3,0.0908853995287183,0.000635032075550601,0.0222023011698622,0,0,0,0.0569984713380656,1.97172872770892E-05,-1.06921209413543E-06,1.70560208699279E-05,0.000175404924663271,1.99797977283017E-07,0.000162716997608153,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-3.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-3.STL,,x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J3.stp-1,J3-3,A3-3,J3-3,revolute,0.0005,-0.19575,0.0275,3.1416,0,3.1416,J3-2,0,0,-1,0,0,0,0,,,,,,,,
J3-4,-0.0152257333048701,-0.000115329780161932,-0.0262210600548985,0,0,0,0.034634178423434,2.86061326468922E-05,-8.23233959280724E-09,1.37724595335665E-06,2.99650336772667E-05,8.40042471128275E-09,4.81054162159251E-06,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-4.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-4.STL,,x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J4.stp-1,J3-4,A3-4,J3-4,revolute,0.1537,0.0011225,-0.002,0,0,3.1416,J3-3,0,0,-1,0,0,0,0,,,,,,,,
J3-5,2.25528750097403E-06,0.0157723733042337,-0.0598829070666102,0,0,0,0.0356972566661433,1.95932667216737E-05,-1.20171969632409E-09,1.36503954344421E-09,1.8242708003083E-05,-5.08694238261298E-07,4.89596118549293E-06,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-5.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-5.STL,,x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J5-LEFT_ASM.stp-1/XL_XC-330M288_SW0001_1_1_1_1.stp-1;x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J5-LEFT_ASM.stp-1/J5-PART.stp-1,J3-5,A3-5,J3-5,revolute,0.0019999,1.4606E-05,-0.05345,-1.5708,0,-1.5635,J3-4,0,0,-1,0,0,0,0,,,,,,,,
J3-6,0.00139457926310838,0.0236117896310719,-0.0353133364385719,0,0,0,0.0650882430291389,7.98089288596938E-05,-1.29093019821318E-06,9.74752531028286E-07,5.56957325731516E-05,2.41705184887903E-05,4.07661398219324E-05,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-6.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J3-6.STL,,x-trainer_asm-0226.stp-1/LEFT_ASM.stp-1/J6-LEFT.stp-1,J3-6,A3-6,J3-6,revolute,0,0.031,-0.08645,1.5708,-1.5635,0,J3-5,0,0,-1,0,0,0,0,,,,,,,,
J4-1,4.7086326063428E-05,-2.05525405019835E-06,-0.0215644909151833,0,0,0,0.130770244383303,7.09267825259878E-05,-3.983437994649E-09,6.14780334402416E-08,6.47575507592379E-05,9.73463390467327E-10,0.000102621230335702,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-1.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-1.STL,,x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J1_ASM.stp-1/J1-PAER_01_.stp-1;x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J1_ASM.stp-1/J1-PAER_02_.stp-1;x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J1_ASM.stp-1/J1-PAER_03_.stp-1,J4-1,A4-1,J4-1,revolute,0.86,-0.575,0.15855,0,0,0,base_link,0,0,1,0,0,0,0,,,,,,,,
J4-2,-7.30705712773116E-05,-0.139496694571085,-0.000274679972737085,0,0,0,0.0832278323735664,0.00039517366212059,5.18520455524106E-07,-7.16971808102614E-09,1.61756936578402E-05,-4.04173228300251E-07,0.00039467852185086,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-2.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-2.STL,,x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J2_.stp-1,J4-2,A4-2,J4-2,revolute,0,0,0,-1.5708,0,3.1416,J4-1,0,0,1,0,0,0,0,,,,,,,,
J4-3,-0.0908806261431449,0.00112737457173706,0.0222023013385278,0,0,0,0.0569984708957405,1.97343659420847E-05,1.94984086714378E-06,-1.70566887087634E-05,0.000175387845296932,1.30959431397733E-07,0.000162716997151032,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-3.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-3.STL,,x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J3.stp-1,J4-3,A4-3,J4-3,revolute,0,-0.19575,0.0275,3.1416,0,3.1416,J4-2,0,0,-1,0,0,0,0,,,,,,,,
J4-4,0.0152251071276729,-0.00017992205870887,-0.0265210592484978,0,0,0,0.0346341792586891,2.86063249138347E-05,1.81182202263597E-08,-1.37714989410212E-06,2.9964842471668E-05,1.83061157370581E-08,4.81054173113451E-06,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-4.STL,0.901960784313726,0.901960784313726,0.901960784313726,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-4.STL,,x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J4.stp-1,J4-4,A4-4,J4-4,revolute,-0.15369,0.0018579,-0.002,0,0,3.1416,J4-3,0,0,-1,0,0,0,0,,,,,,,,
J4-5,-2.25531298636561E-06,-0.0156384300795963,-0.0598829069559627,0,0,0,0.0356972565577711,1.9593266637696E-05,-1.20166924600669E-09,-1.36511572862556E-09,1.82427079688688E-05,5.08694190157599E-07,4.89596112607326E-06,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-5.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-5.STL,,x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J5_ASM.stp-1/XL_XC-330M288_SW0001_1_1_1.stp-1;x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J5_ASM.stp-1/J5-PART2-RIGHT.stp-1,J4-5,A4-5,J4-5,revolute,-0.0019999,2.4176E-05,-0.05375,1.5708,0,-1.5829,J4-4,0,0,-1,0,0,0,0,,,,,,,,
J4-6,-0.000134654242013893,0.0236526250424871,-0.0350133119273877,0,0,0,0.0650882038377387,7.98747478818122E-05,2.75438446794075E-07,-5.89712641130532E-07,5.56298612062144E-05,2.41830543224181E-05,4.07662110408845E-05,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-6.STL,1,1,1,1,0,0,0,0,0,0,package://x-trainer_asm-0226.SLDASM/meshes/J4-6.STL,,x-trainer_asm-0226.stp-1/RIGHT_ASM.stp-1/J6.stp-1,J4-6,A4-6,J4-6,revolute,0,-0.031,-0.08645,1.5708,1.5587,3.1416,J4-5,0,0,-1,0,0,0,0,,,,,,,,
